match_id,player,total_points,venue,team1,team2,city,toss_decision,toss_winner,winner,role,points_last_5,player_consistency,venue_avg_points,bat_first,bat_second,h2h_points_agnst_opp,pitch_batting,batter_pitch_batting,bowler_pitch_batting,team_form,team
1304065,Kuldeep Yadav,108.0,"Brabourne Stadium, Mumbai",Delhi Capitals,Kolkata Knight Riders,Mumbai,field,Kolkata Knight Riders,Delhi Capitals,allrounder,58.02,40.71918466767231,48.30764705882353,1,0,42.48,0,0,0,209.34,Delhi Capitals
1304073,Kuldeep Yadav,48.5,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Delhi Capitals,Mumbai,field,Delhi Capitals,Royal Challengers Bangalore,allrounder,67.72,26.86106848209877,46.410082304526746,0,1,49.58,0,0,0,219.24999999999997,Delhi Capitals
1304078,Kuldeep Yadav,50.0,"Brabourne Stadium, Mumbai",Punjab Kings,Delhi Capitals,Mumbai,field,Delhi Capitals,Delhi Capitals,allrounder,61.120000000000005,26.21444258419392,48.30764705882353,0,1,49.58,0,0,0,163.48999999999995,Delhi Capitals
1304080,Kuldeep Yadav,0.0,"Wankhede Stadium, Mumbai",Rajasthan Royals,Delhi Capitals,Mumbai,field,Delhi Capitals,Rajasthan Royals,allrounder,51.3,38.26813295680885,46.410082304526746,0,1,49.58,0,0,0,221.04999999999995,Delhi Capitals
1304087,Kuldeep Yadav,108.0,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Delhi Capitals,Mumbai,field,Delhi Capitals,Delhi Capitals,allrounder,62.9,45.8208467839694,46.410082304526746,0,1,49.58,0,0,0,213.52,Delhi Capitals
1304091,Kuldeep Yadav,32.4,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Delhi Capitals,Mumbai,bat,Lucknow Super Giants,Lucknow Super Giants,allrounder,47.78,39.2153286356241,46.410082304526746,0,1,49.58,0,0,0,209.63,Delhi Capitals
1304096,Kuldeep Yadav,25.0,"Brabourne Stadium, Mumbai",Delhi Capitals,Sunrisers Hyderabad,Mumbai,field,Sunrisers Hyderabad,Delhi Capitals,allrounder,43.08,40.4948391773569,48.30764705882353,1,0,22.12,0,0,0,222.86,Delhi Capitals
1304101,Kuldeep Yadav,5.75,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,Delhi Capitals,Navi Mumbai,field,Delhi Capitals,Chennai Super Kings,allrounder,34.230000000000004,43.339814258946696,45.94578454332552,0,1,49.58,0,0,0,158.44999999999996,Delhi Capitals
1304104,Kuldeep Yadav,0.0,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,Delhi Capitals,Navi Mumbai,field,Delhi Capitals,Delhi Capitals,allrounder,34.230000000000004,43.339814258946696,45.94578454332552,0,1,49.58,0,0,0,132.99999999999994,Delhi Capitals
1304110,Kuldeep Yadav,52.3,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,Punjab Kings,Navi Mumbai,field,Punjab Kings,Delhi Capitals,allrounder,23.09,21.07944496422994,45.94578454332552,1,0,34.48333333333333,0,0,0,189.63,Delhi Capitals
1304115,Kuldeep Yadav,26.15,"Wankhede Stadium, Mumbai",Delhi Capitals,Mumbai Indians,Mumbai,field,Mumbai Indians,Mumbai Indians,allrounder,21.84,20.56846494029146,46.410082304526746,1,0,20.3875,0,0,0,208.03,Delhi Capitals
1359477,Kuldeep Yadav,31.9,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Delhi Capitals,Lucknow,field,Delhi Capitals,Lucknow Super Giants,allrounder,23.22,21.059101357845236,40.76116666666667,0,1,49.58,0,0,0,127.00999999999996,Delhi Capitals
1359481,Kuldeep Yadav,1.15,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Gujarat Titans,Delhi,field,Gujarat Titans,Gujarat Titans,allrounder,22.3,22.08843022942099,49.96931818181818,1,0,25.383333333333336,0,0,0,103.70999999999997,Delhi Capitals
1359485,Kuldeep Yadav,28.45,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Delhi Capitals,Guwahati,field,Delhi Capitals,Rajasthan Royals,allrounder,27.99,18.23627566143918,43.183098591549296,0,1,49.58,0,0,0,178.51999999999995,Delhi Capitals
1359490,Kuldeep Yadav,0.0,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Delhi,field,Mumbai Indians,Mumbai Indians,allrounder,17.529999999999998,15.617722305125,49.96931818181818,1,0,20.3875,0,0,0,147.68999999999997,Delhi Capitals
1359494,Kuldeep Yadav,64.05,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Delhi Capitals,Bengaluru,field,Delhi Capitals,Royal Challengers Bangalore,allrounder,25.11,26.354207443973703,47.46875,0,1,49.58,0,0,0,140.61999999999998,Delhi Capitals
1359502,Kuldeep Yadav,50.0,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Delhi Capitals,Delhi,field,Delhi Capitals,Delhi Capitals,allrounder,28.73,28.66209605035889,49.96931818181818,0,1,49.58,0,0,0,148.7,Delhi Capitals
1359508,Kuldeep Yadav,35.6,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Hyderabad,bat,Delhi Capitals,Delhi Capitals,allrounder,35.62,24.16217601955584,46.08275862068965,1,0,22.12,0,0,0,134.16,Delhi Capitals
1359514,Kuldeep Yadav,0.0,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Delhi Capitals,Delhi,bat,Sunrisers Hyderabad,Sunrisers Hyderabad,allrounder,29.93,29.11502189592168,49.96931818181818,0,1,49.58,0,0,0,145.91,Delhi Capitals
1359518,Kuldeep Yadav,25.0,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Gujarat Titans,Ahmedabad,bat,Delhi Capitals,Delhi Capitals,allrounder,34.93,24.46547567491789,44.98702290076336,1,0,25.383333333333336,0,0,0,153.84999999999997,Delhi Capitals
1359524,Kuldeep Yadav,0.0,"Arun Jaitley Stadium, Delhi",Royal Challengers Bangalore,Delhi Capitals,Delhi,bat,Royal Challengers Bangalore,Delhi Capitals,allrounder,22.12,22.05611026450491,49.96931818181818,0,1,49.58,0,0,0,135.26999999999998,Delhi Capitals
1359529,Kuldeep Yadav,25.0,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Delhi Capitals,Chennai,bat,Chennai Super Kings,Chennai Super Kings,allrounder,17.119999999999997,16.216411440266267,41.65044080604534,0,1,49.58,0,0,0,158.86,Delhi Capitals
1359533,Kuldeep Yadav,36.5,"Arun Jaitley Stadium, Delhi",Punjab Kings,Delhi Capitals,Delhi,field,Delhi Capitals,Punjab Kings,allrounder,17.3,16.47573974060038,49.96931818181818,0,1,49.58,0,0,0,185.56,Delhi Capitals
1359538,Kuldeep Yadav,0.0,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Delhi Capitals,Punjab Kings,Dharamsala,field,Punjab Kings,Delhi Capitals,allrounder,17.3,16.47573974060038,50.09130434782608,1,0,34.48333333333333,0,0,0,213.57,Delhi Capitals
1359541,Kuldeep Yadav,0.0,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Delhi Capitals,Delhi,bat,Chennai Super Kings,Chennai Super Kings,allrounder,12.3,17.326280616450795,49.96931818181818,0,1,49.58,0,0,0,170.16999999999996,Delhi Capitals
1422120,Kuldeep Yadav,51.15,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Mohali,field,Punjab Kings,Punjab Kings,allrounder,22.53,22.55863471046062,44.680252100840335,1,0,34.48333333333333,0,0,0,92.84999999999998,Delhi Capitals
1422127,Kuldeep Yadav,25.0,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Delhi Capitals,Jaipur,field,Delhi Capitals,Rajasthan Royals,allrounder,22.53,22.55863471046062,44.3706572769953,0,1,49.58,0,0,0,157.93,Delhi Capitals
1426264,Kuldeep Yadav,83.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Delhi Capitals,Lucknow,bat,Lucknow Super Giants,Delhi Capitals,allrounder,31.83,35.58292427555665,40.76116666666667,0,1,49.58,0,0,0,222.94,Delhi Capitals
1426270,Kuldeep Yadav,0.0,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Delhi Capitals,Ahmedabad,field,Delhi Capitals,Delhi Capitals,allrounder,31.83,35.58292427555665,44.98702290076336,0,1,49.58,0,0,0,124.96,Delhi Capitals
1426273,Kuldeep Yadav,108.0,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Delhi Capitals,Delhi,field,Delhi Capitals,Sunrisers Hyderabad,allrounder,53.42999999999999,43.36040244278181,49.96931818181818,0,1,49.58,0,0,0,220.86,Delhi Capitals
1426278,Kuldeep Yadav,50.0,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Gujarat Titans,Delhi,field,Gujarat Titans,Delhi Capitals,allrounder,53.2,43.37856613582333,49.96931818181818,1,0,25.383333333333336,0,0,0,294.47,Delhi Capitals
1426281,Kuldeep Yadav,0.0,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Delhi,field,Mumbai Indians,Delhi Capitals,allrounder,48.2,48.57159663836468,49.96931818181818,1,0,20.3875,0,0,0,320.16,Delhi Capitals
1426285,Kuldeep Yadav,78.25,"Eden Gardens, Kolkata",Delhi Capitals,Kolkata Knight Riders,Kolkata,bat,Delhi Capitals,Kolkata Knight Riders,allrounder,47.25,47.760470056313295,50.09178674351585,1,0,42.48,0,0,0,429.25,Delhi Capitals
1426294,Kuldeep Yadav,61.75,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Rajasthan Royals,Delhi,field,Rajasthan Royals,Delhi Capitals,allrounder,59.6,39.80993908561026,49.96931818181818,1,0,37.25,0,0,0,188.31,Delhi Capitals
1426300,Kuldeep Yadav,31.9,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Delhi Capitals,Bengaluru,field,Delhi Capitals,Royal Challengers Bengaluru,allrounder,44.38,30.024211063739862,47.46875,0,1,49.58,0,0,0,141.71999999999997,Delhi Capitals
1426302,Kuldeep Yadav,25.0,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Lucknow Super Giants,Delhi,field,Lucknow Super Giants,Delhi Capitals,allrounder,39.38,30.92253628019537,49.96931818181818,1,0,37.5,0,0,0,222.69,Delhi Capitals
1422138,Kumar Kushagra,0.0,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Capitals,Mumbai,field,Delhi Capitals,Mumbai Indians,wicketkeeper,0.0,0.0,46.410082304526746,0,1,1.15,0,0,0,279.41,Gujarat Titans
1426285,Kumar Kushagra,1.15,"Eden Gardens, Kolkata",Delhi Capitals,Kolkata Knight Riders,Kolkata,bat,Delhi Capitals,Kolkata Knight Riders,wicketkeeper,0.575,0.8131727983645296,50.09178674351585,1,0,1.15,0,0,0,429.25,Gujarat Titans
1426300,Kumar Kushagra,2.3,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Delhi Capitals,Bengaluru,field,Delhi Capitals,Royal Challengers Bengaluru,wicketkeeper,1.15,1.15,47.46875,0,1,1.15,0,0,0,141.71999999999997,Gujarat Titans
1422123,L Wood,0.0,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Mumbai Indians,Ahmedabad,field,Mumbai Indians,Gujarat Titans,unknown,0.0,0.0,44.98702290076336,0,1,21.675,0,0,0,137.32000000000002,Mumbai Indians
1426281,L Wood,43.35,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Delhi,field,Mumbai Indians,Delhi Capitals,unknown,21.675,30.65307896443684,49.96931818181818,0,1,21.675,0,0,0,208.03000000000003,Mumbai Indians
1426281,LB Williams,0.0,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Delhi,field,Mumbai Indians,Delhi Capitals,unknown,0.0,0.0,49.96931818181818,1,0,0.0,0,0,0,320.16,Delhi Capitals
1426285,LB Williams,26.15,"Eden Gardens, Kolkata",Delhi Capitals,Kolkata Knight Riders,Kolkata,bat,Delhi Capitals,Kolkata Knight Riders,unknown,13.075,18.49084232802821,50.09178674351585,1,0,26.15,0,0,0,429.25,Delhi Capitals
1136582,LE Plunkett,83.0,Arun Jaitley Stadium,Kings XI Punjab,Delhi Daredevils,Delhi,field,Delhi Daredevils,Kings XI Punjab,unknown,83.0,0.0,44.9955,0,1,41.5,0,0,0,77.12,Delhi Daredevils
1136586,LE Plunkett,0.0,Arun Jaitley Stadium,Delhi Daredevils,Kolkata Knight Riders,Delhi,field,Kolkata Knight Riders,Delhi Daredevils,unknown,41.5,58.68986283848344,44.9955,1,0,0.0,0,0,0,68.50999999999999,Delhi Daredevils
1136590,LE Plunkett,0.0,Maharashtra Cricket Association Stadium,Chennai Super Kings,Delhi Daredevils,Pune,field,Delhi Daredevils,Chennai Super Kings,unknown,27.666666666666668,47.92007234273893,44.07201492537313,0,1,41.5,0,0,0,39.75,Delhi Daredevils
1136592,LE Plunkett,1.15,Arun Jaitley Stadium,Delhi Daredevils,Rajasthan Royals,Delhi,field,Rajasthan Royals,Delhi Daredevils,unknown,21.0375,41.31189043927507,44.9955,1,0,1.15,0,0,0,36.41,Delhi Daredevils
1136596,LE Plunkett,25.0,Rajiv Gandhi International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Hyderabad,bat,Delhi Daredevils,Sunrisers Hyderabad,unknown,21.83,35.82100640685574,44.50268987341772,1,0,12.5,1,0,0,43.81,Delhi Daredevils
1136602,LE Plunkett,0.0,Arun Jaitley Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi,bat,Delhi Daredevils,Sunrisers Hyderabad,unknown,5.23,11.062978803197613,44.9955,1,0,12.5,0,0,0,33.01,Delhi Daredevils
1136615,LE Plunkett,0.0,Arun Jaitley Stadium,Delhi Daredevils,Mumbai Indians,Delhi,bat,Delhi Daredevils,Delhi Daredevils,unknown,5.23,11.062978803197613,44.9955,1,0,0.0,0,0,0,42.75,Delhi Daredevils
1082603,LH Ferguson,1.15,Saurashtra Cricket Association Stadium,Gujarat Lions,Rising Pune Supergiant,Rajkot,field,Gujarat Lions,Gujarat Lions,unknown,1.15,0.0,50.35147058823529,1,0,17.05,0,0,0,169.93,Punjab Kings
1082624,LH Ferguson,83.0,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Royal Challengers Bangalore,Pune,field,Royal Challengers Bangalore,Rising Pune Supergiant,unknown,42.075,57.87669004011892,44.07201492537313,1,0,53.61666666666667,0,0,0,215.48,Punjab Kings
1082647,LH Ferguson,25.0,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,Mumbai,field,Mumbai Indians,Rising Pune Supergiant,unknown,36.38333333333333,42.09561536945782,46.55545808966862,1,0,17.05,1,0,0,81.28999999999999,Punjab Kings
1082650,LH Ferguson,25.0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Rising Pune Supergiant,Hyderabad,bat,Mumbai Indians,Mumbai Indians,unknown,33.5375,34.83899575188699,43.05868421052632,0,1,17.05,0,0,0,89.99999999999999,Punjab Kings
1175357,LH Ferguson,0.0,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,field,Kolkata Knight Riders,Kolkata Knight Riders,unknown,26.83,33.69376054998907,46.74844890510949,0,1,15.74,1,0,0,263.04,Punjab Kings
1175361,LH Ferguson,25.0,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata,field,Kings XI Punjab,Kolkata Knight Riders,unknown,31.6,30.705048444840468,46.74844890510949,1,0,51.8,1,0,0,225.48,Punjab Kings
1175365,LH Ferguson,25.0,Arun Jaitley Stadium,Kolkata Knight Riders,Delhi Capitals,Delhi,field,Delhi Capitals,Delhi Capitals,unknown,20.0,11.180339887498954,44.9955,1,0,41.6,0,0,0,223.0,Punjab Kings
1175372,LH Ferguson,0.0,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,field,Kolkata Knight Riders,Kolkata Knight Riders,unknown,15.0,13.693063937629155,46.90691823899371,0,1,15.74,0,0,0,189.1,Punjab Kings
1178401,LH Ferguson,0.0,Eden Gardens,Kolkata Knight Riders,Delhi Capitals,Kolkata,field,Delhi Capitals,Delhi Capitals,unknown,10.0,13.693063937629155,46.74844890510949,1,0,41.6,1,0,0,182.27999999999997,Punjab Kings
1216494,LH Ferguson,77.85,Sheikh Zayed Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Abu Dhabi,bat,Kolkata Knight Riders,Royal Challengers Bangalore,unknown,25.57,31.7863885963788,41.74645161290322,1,0,53.61666666666667,0,0,0,109.48999999999997,Punjab Kings
1216497,LH Ferguson,25.0,Sheikh Zayed Stadium,Kolkata Knight Riders,Delhi Capitals,Abu Dhabi,field,Delhi Capitals,Kolkata Knight Riders,unknown,25.57,31.7863885963788,41.74645161290322,1,0,41.6,0,0,0,184.01,Punjab Kings
1216512,LH Ferguson,149.0,Sheikh Zayed Stadium,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,field,Sunrisers Hyderabad,Kolkata Knight Riders,unknown,50.37,63.64145268612274,41.74645161290322,1,0,49.66666666666666,0,0,0,262.1,Punjab Kings
1216520,LH Ferguson,78.6,Sharjah Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab,Warren Bell,field,Kings XI Punjab,Kings XI Punjab,unknown,66.09,57.50030869482354,42.68243534482758,1,0,51.8,0,0,0,220.89999999999995,Punjab Kings
1216536,LH Ferguson,0.0,Dubai International Cricket Stadium,Kolkata Knight Riders,Chennai Super Kings,Warren Bell,field,Chennai Super Kings,Chennai Super Kings,unknown,66.09,57.50030869482354,43.2019760479042,1,0,16.666666666666668,0,0,0,190.6,Punjab Kings
1254087,LH Ferguson,50.0,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,Kolkata Knight Riders,Abu Dhabi,bat,Royal Challengers Bangalore,Kolkata Knight Riders,unknown,60.52,57.42518611201882,42.86190476190476,0,1,15.74,0,0,0,209.85,Punjab Kings
1254092,LH Ferguson,50.0,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Sharjah,field,Kolkata Knight Riders,Kolkata Knight Riders,unknown,65.52000000000001,54.57702813455492,42.68243534482758,0,1,15.74,0,0,0,155.19999999999996,Punjab Kings
1254096,LH Ferguson,83.0,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders,Abu Dhabi,field,Kolkata Knight Riders,Kolkata Knight Riders,unknown,52.32000000000001,33.09096553441739,42.86190476190476,0,1,15.74,0,0,0,143.07999999999996,Punjab Kings
1254098,LH Ferguson,25.0,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,Chennai Super Kings,Abu Dhabi,bat,Kolkata Knight Riders,Chennai Super Kings,unknown,41.6,31.069277429641005,42.86190476190476,1,0,16.666666666666668,0,0,0,226.09,Punjab Kings
1254106,LH Ferguson,83.0,Sharjah Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals,Sharjah,field,Rajasthan Royals,Kolkata Knight Riders,unknown,58.2,24.833445189904676,42.68243534482758,1,0,72.0,0,0,0,334.35,Punjab Kings
1254115,LH Ferguson,50.0,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah,bat,Royal Challengers Bangalore,Kolkata Knight Riders,unknown,58.2,24.833445189904676,42.68243534482758,0,1,15.74,0,0,0,246.83,Punjab Kings
1254116,LH Ferguson,25.0,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Sharjah,field,Kolkata Knight Riders,Kolkata Knight Riders,unknown,53.2,29.0551200307278,42.68243534482758,0,1,15.74,0,0,0,212.56,Punjab Kings
1254117,LH Ferguson,28.7,Dubai International Cricket Stadium,Chennai Super Kings,Kolkata Knight Riders,Dubai,field,Kolkata Knight Riders,Chennai Super Kings,unknown,42.34,24.996559763295423,43.2019760479042,0,1,15.74,0,0,0,229.48999999999995,Punjab Kings
1304050,LH Ferguson,0.0,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Gujarat Titans,Mumbai,field,Gujarat Titans,Gujarat Titans,unknown,37.34,31.08983756792563,46.410082304526746,1,0,20.0,0,0,0,140.61999999999998,Punjab Kings
1304056,LH Ferguson,108.0,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Delhi Capitals,Pune,field,Delhi Capitals,Gujarat Titans,unknown,42.34,40.77165682186585,45.27287234042553,1,0,41.6,0,0,0,200.66,Punjab Kings
1304062,LH Ferguson,50.0,"Brabourne Stadium, Mumbai",Punjab Kings,Gujarat Titans,Mumbai,field,Gujarat Titans,Gujarat Titans,unknown,42.34,40.77165682186585,48.30764705882353,1,0,20.0,0,0,0,136.26,Punjab Kings
1304067,LH Ferguson,0.0,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Sunrisers Hyderabad,Mumbai,field,Sunrisers Hyderabad,Sunrisers Hyderabad,unknown,37.34,44.76692975847239,45.94578454332552,1,0,49.66666666666666,0,0,0,73.06999999999996,Punjab Kings
1304070,LH Ferguson,108.0,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Rajasthan Royals,Mumbai,field,Rajasthan Royals,Gujarat Titans,unknown,53.2,54.02962150524469,45.94578454332552,1,0,72.0,0,0,0,147.80999999999997,Punjab Kings
1304075,LH Ferguson,25.0,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Gujarat Titans,Pune,field,Gujarat Titans,Gujarat Titans,unknown,58.2,48.77704378086068,45.27287234042553,1,0,20.0,0,0,0,192.83,Punjab Kings
1304081,LH Ferguson,25.0,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Kolkata Knight Riders,Navi Mumbai,bat,Gujarat Titans,Gujarat Titans,unknown,41.6,41.11325820219069,45.94578454332552,0,1,15.74,0,0,0,174.02999999999997,Punjab Kings
1304086,LH Ferguson,0.0,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Gujarat Titans,Mumbai,field,Gujarat Titans,Gujarat Titans,unknown,31.6,44.50056179420661,46.410082304526746,1,0,20.0,0,0,0,101.98999999999997,Punjab Kings
1304089,LH Ferguson,25.0,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore,Gujarat Titans,Mumbai,bat,Royal Challengers Bangalore,Gujarat Titans,unknown,36.6,41.3557734784395,48.30764705882353,0,1,20.0,0,0,0,85.48999999999997,Punjab Kings
1304094,LH Ferguson,36.75,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Punjab Kings,Navi Mumbai,bat,Gujarat Titans,Punjab Kings,unknown,22.35,13.4902742744542,45.94578454332552,0,1,59.875,0,0,0,148.71999999999997,Punjab Kings
1304097,LH Ferguson,50.0,"Brabourne Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Mumbai,field,Gujarat Titans,Mumbai Indians,unknown,27.35,18.44213924684446,48.30764705882353,1,0,20.0,0,0,0,97.10999999999996,Punjab Kings
1304113,LH Ferguson,0.0,"Wankhede Stadium, Mumbai",Gujarat Titans,Royal Challengers Bangalore,Mumbai,bat,Gujarat Titans,Royal Challengers Bangalore,unknown,22.35,22.23707489756692,46.410082304526746,0,1,53.61666666666667,0,0,0,98.60999999999996,Punjab Kings
1312200,LH Ferguson,0.0,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Gujarat Titans,Ahmedabad,bat,Rajasthan Royals,Gujarat Titans,unknown,22.35,22.23707489756692,44.98702290076336,0,1,20.0,0,0,0,54.47999999999996,Punjab Kings
1359487,LH Ferguson,0.0,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Kolkata Knight Riders,Ahmedabad,bat,Gujarat Titans,Kolkata Knight Riders,unknown,17.35,24.21492308474262,44.98702290076336,0,1,15.74,0,0,0,263.25,Punjab Kings
1359493,LH Ferguson,0.0,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,field,Kolkata Knight Riders,Sunrisers Hyderabad,unknown,10.0,22.360679774997923,50.09178674351585,0,1,15.74,0,0,0,292.87,Punjab Kings
1359496,LH Ferguson,25.0,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai,field,Mumbai Indians,Mumbai Indians,unknown,5.0,11.180339887499006,46.410082304526746,1,0,25.0,0,0,0,291.95,Punjab Kings
1426268,LH Ferguson,50.0,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Royal Challengers Bengaluru,Bengaluru,field,Royal Challengers Bengaluru,Sunrisers Hyderabad,unknown,15.0,22.36067977499792,47.46875,1,0,38.075,0,0,0,166.33999999999995,Punjab Kings
1426274,LH Ferguson,26.15,"Eden Gardens, Kolkata",Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata,field,Royal Challengers Bengaluru,Kolkata Knight Riders,unknown,20.23,20.99141491181576,50.09178674351585,1,0,38.075,0,0,0,330.79,Punjab Kings
1426279,LH Ferguson,0.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Royal Challengers Bengaluru,Sunrisers Hyderabad,Hyderabad,bat,Royal Challengers Bengaluru,Royal Challengers Bengaluru,unknown,20.23,20.99141491181576,46.08275862068965,0,1,49.66666666666666,0,0,0,288.9599999999999,Punjab Kings
1426296,LH Ferguson,83.0,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Royal Challengers Bengaluru,Punjab Kings,Dharamsala,field,Punjab Kings,Royal Challengers Bengaluru,unknown,36.83,31.287289751590837,50.09130434782608,1,0,59.875,0,0,0,191.15999999999997,Punjab Kings
1426300,LH Ferguson,50.0,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Delhi Capitals,Bengaluru,field,Delhi Capitals,Royal Challengers Bengaluru,unknown,41.83,30.91956500340845,47.46875,1,0,41.6,0,0,0,158.19999999999996,Punjab Kings
1426306,LH Ferguson,25.0,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Chennai Super Kings,Bengaluru,field,Chennai Super Kings,Royal Challengers Bengaluru,unknown,36.83,31.287289751590837,47.46875,1,0,16.666666666666668,0,0,0,156.87999999999994,Punjab Kings
1426310,LH Ferguson,25.0,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Rajasthan Royals,Ahmedabad,field,Rajasthan Royals,Rajasthan Royals,unknown,36.6,31.389488686501423,44.98702290076336,1,0,72.0,0,0,0,137.89999999999995,Punjab Kings
1082635,LMP Simmons,147.89999999999998,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Delhi,field,Delhi Daredevils,Mumbai Indians,allrounder,147.89999999999998,0.0,46.61829896907216,1,0,49.68333333333333,0,0,0,187.81,Mumbai Indians
1082638,LMP Simmons,1.15,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Hyderabad,bat,Mumbai Indians,Sunrisers Hyderabad,allrounder,74.52499999999999,103.76792013912583,43.05868421052632,1,0,49.68333333333333,0,0,0,223.94,Mumbai Indians
1082641,LMP Simmons,139.85,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Mumbai,field,Mumbai Indians,Kings XI Punjab,allrounder,96.3,82.50056060415588,46.55545808966862,0,1,139.85,1,0,0,308.9,Mumbai Indians
1082644,LMP Simmons,0.0,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata,field,Kolkata Knight Riders,Mumbai Indians,allrounder,72.225,82.800870567082,46.74844890510949,1,0,49.68333333333333,1,0,0,222.92,Mumbai Indians
